model	sample	dataset	target_id	target_index	pathway	mean_attention
SCP682-SC12-protein-residual	external_sample	signal_seq_gse256404_pdo_caf_2024	CTNND1_T310	55	AKT_mTOR_S6_axis	0.0012737939832732081
SCP682-SC12-protein-residual	external_sample	signal_seq_gse256404_pdo_caf_2024	CTNND1_T310	55	cell_cycle	0.0002917738747783005
SCP682-SC12-protein-residual	external_sample	signal_seq_gse256404_pdo_caf_2024	CTNND1_T310	55	stress_ifn	0.06274805217981339
SCP682-SC12-protein-residual	external_sample	signal_seq_gse256404_pdo_caf_2024	CTNND1_T310	55	ribosomal	0.48356401920318604
SCP682-SC12-protein-residual	external_sample	signal_seq_gse256404_pdo_caf_2024	CTNND1_T310	55	random_control	0.19306831061840057
SCP682-SC12-protein-residual	external_sample	signal_seq_gse256404_pdo_caf_2024	PDPK1_S241	56	BCR_BTK_axis	0.13705365359783173
SCP682-SC12-protein-residual	external_sample	signal_seq_gse256404_pdo_caf_2024	PDPK1_S241	56	BTK_PLCG2_axis	0.0024501136504113674
SCP682-SC12-protein-residual	external_sample	signal_seq_gse256404_pdo_caf_2024	PDPK1_S241	56	ERK_axis	0.061408255249261856
SCP682-SC12-protein-residual	external_sample	signal_seq_gse256404_pdo_caf_2024	PDPK1_S241	56	NFkB_axis	0.05474526807665825
SCP682-SC12-protein-residual	external_sample	signal_seq_gse256404_pdo_caf_2024	PDPK1_S241	56	AKT_mTOR_S6_axis	0.012922192923724651
SCP682-SC12-protein-residual	external_sample	signal_seq_gse256404_pdo_caf_2024	PDPK1_S241	56	cell_cycle	0.0008853792096488178
SCP682-SC12-protein-residual	external_sample	signal_seq_gse256404_pdo_caf_2024	PDPK1_S241	56	stress_ifn	0.06353935599327087
SCP682-SC12-protein-residual	external_sample	signal_seq_gse256404_pdo_caf_2024	PDPK1_S241	56	ribosomal	0.48221179842948914
SCP682-SC12-protein-residual	external_sample	signal_seq_gse256404_pdo_caf_2024	PDPK1_S241	56	random_control	0.18478406965732574
SCP682-SC12-protein-residual	external_sample	signal_seq_gse256404_pdo_caf_2024	MAP2K4_S257	57	BCR_BTK_axis	1.5055336144431664e-10
SCP682-SC12-protein-residual	external_sample	signal_seq_gse256404_pdo_caf_2024	MAP2K4_S257	57	BTK_PLCG2_axis	1.305441171828292e-10
SCP682-SC12-protein-residual	external_sample	signal_seq_gse256404_pdo_caf_2024	MAP2K4_S257	57	ERK_axis	3.626996203820454e-06
SCP682-SC12-protein-residual	external_sample	signal_seq_gse256404_pdo_caf_2024	MAP2K4_S257	57	NFkB_axis	0.04855112358927727
SCP682-SC12-protein-residual	external_sample	signal_seq_gse256404_pdo_caf_2024	MAP2K4_S257	57	AKT_mTOR_S6_axis	0.00012863907613791525
SCP682-SC12-protein-residual	external_sample	signal_seq_gse256404_pdo_caf_2024	MAP2K4_S257	57	cell_cycle	0.01919170655310154
SCP682-SC12-protein-residual	external_sample	signal_seq_gse256404_pdo_caf_2024	MAP2K4_S257	57	stress_ifn	0.48747584223747253
SCP682-SC12-protein-residual	external_sample	signal_seq_gse256404_pdo_caf_2024	MAP2K4_S257	57	ribosomal	0.3743917942047119
SCP682-SC12-protein-residual	external_sample	signal_seq_gse256404_pdo_caf_2024	MAP2K4_S257	57	random_control	0.07025731354951859
SCP682-SC12-protein-residual	external_sample	signal_seq_gse256404_pdo_caf_2024	BTK_Y551	58	BCR_BTK_axis	2.2654906261105863e-15
SCP682-SC12-protein-residual	external_sample	signal_seq_gse256404_pdo_caf_2024	BTK_Y551	58	BTK_PLCG2_axis	1.404837088235808e-26
SCP682-SC12-protein-residual	external_sample	signal_seq_gse256404_pdo_caf_2024	BTK_Y551	58	ERK_axis	0.0015065509360283613
SCP682-SC12-protein-residual	external_sample	signal_seq_gse256404_pdo_caf_2024	BTK_Y551	58	NFkB_axis	0.021099021658301353
SCP682-SC12-protein-residual	external_sample	signal_seq_gse256404_pdo_caf_2024	BTK_Y551	58	AKT_mTOR_S6_axis	0.0006767311715520918
SCP682-SC12-protein-residual	external_sample	signal_seq_gse256404_pdo_caf_2024	BTK_Y551	58	cell_cycle	0.007090677507221699
SCP682-SC12-protein-residual	external_sample	signal_seq_gse256404_pdo_caf_2024	BTK_Y551	58	stress_ifn	0.3375369906425476
SCP682-SC12-protein-residual	external_sample	signal_seq_gse256404_pdo_caf_2024	BTK_Y551	58	ribosomal	0.5777159333229065
SCP682-SC12-protein-residual	external_sample	signal_seq_gse256404_pdo_caf_2024	BTK_Y551	58	random_control	0.054374080151319504
SCP682-SC12-protein-residual	external_sample	signal_seq_gse256404_pdo_caf_2024	H2AFX_S139	59	BCR_BTK_axis	0.6187968254089355
SCP682-SC12-protein-residual	external_sample	signal_seq_gse256404_pdo_caf_2024	H2AFX_S139	59	BTK_PLCG2_axis	0.04339722543954849
SCP682-SC12-protein-residual	external_sample	signal_seq_gse256404_pdo_caf_2024	H2AFX_S139	59	ERK_axis	0.058257196098566055
SCP682-SC12-protein-residual	external_sample	signal_seq_gse256404_pdo_caf_2024	H2AFX_S139	59	NFkB_axis	0.02690175734460354
SCP682-SC12-protein-residual	external_sample	signal_seq_gse256404_pdo_caf_2024	H2AFX_S139	59	AKT_mTOR_S6_axis	0.018526902422308922
SCP682-SC12-protein-residual	external_sample	signal_seq_gse256404_pdo_caf_2024	H2AFX_S139	59	cell_cycle	0.00014747274690307677
SCP682-SC12-protein-residual	external_sample	signal_seq_gse256404_pdo_caf_2024	H2AFX_S139	59	stress_ifn	0.05413161218166351
SCP682-SC12-protein-residual	external_sample	signal_seq_gse256404_pdo_caf_2024	H2AFX_S139	59	ribosomal	2.1475201024555763e-19
SCP682-SC12-protein-residual	external_sample	signal_seq_gse256404_pdo_caf_2024	H2AFX_S139	59	random_control	0.17984101176261902
SCP682-SC12-protein-residual	external_sample	signal_seq_gse256404_pdo_caf_2024	NDRG1_T346	60	BCR_BTK_axis	0.1607663631439209
SCP682-SC12-protein-residual	external_sample	signal_seq_gse256404_pdo_caf_2024	NDRG1_T346	60	BTK_PLCG2_axis	0.0014639401342719793
SCP682-SC12-protein-residual	external_sample	signal_seq_gse256404_pdo_caf_2024	NDRG1_T346	60	ERK_axis	0.05376933142542839
SCP682-SC12-protein-residual	external_sample	signal_seq_gse256404_pdo_caf_2024	NDRG1_T346	60	NFkB_axis	0.04095638915896416
SCP682-SC12-protein-residual	external_sample	signal_seq_gse256404_pdo_caf_2024	NDRG1_T346	60	AKT_mTOR_S6_axis	0.018110714852809906
SCP682-SC12-protein-residual	external_sample	signal_seq_gse256404_pdo_caf_2024	NDRG1_T346	60	cell_cycle	0.0008933338103815913
SCP682-SC12-protein-residual	external_sample	signal_seq_gse256404_pdo_caf_2024	NDRG1_T346	60	stress_ifn	0.05994671210646629
SCP682-SC12-protein-residual	external_sample	signal_seq_gse256404_pdo_caf_2024	NDRG1_T346	60	ribosomal	0.4801931083202362
SCP682-SC12-protein-residual	external_sample	signal_seq_gse256404_pdo_caf_2024	NDRG1_T346	60	random_control	0.18390004336833954
SCP682-SC12-protein-residual	external_sample	vivo_seq_th17_2025	RPS6_pSitePending	0	BCR_BTK_axis	0.1059679388999939
SCP682-SC12-protein-residual	external_sample	vivo_seq_th17_2025	RPS6_pSitePending	0	BTK_PLCG2_axis	0.1869402974843979
SCP682-SC12-protein-residual	external_sample	vivo_seq_th17_2025	RPS6_pSitePending	0	ERK_axis	0.06369421631097794
SCP682-SC12-protein-residual	external_sample	vivo_seq_th17_2025	RPS6_pSitePending	0	NFkB_axis	0.03408351540565491
SCP682-SC12-protein-residual	external_sample	vivo_seq_th17_2025	RPS6_pSitePending	0	AKT_mTOR_S6_axis	0.027097973972558975
SCP682-SC12-protein-residual	external_sample	vivo_seq_th17_2025	RPS6_pSitePending	0	cell_cycle	0.003958804998546839
SCP682-SC12-protein-residual	external_sample	vivo_seq_th17_2025	RPS6_pSitePending	0	stress_ifn	0.3980455994606018
SCP682-SC12-protein-residual	external_sample	vivo_seq_th17_2025	RPS6_pSitePending	0	ribosomal	0.16302749514579773
SCP682-SC12-protein-residual	external_sample	vivo_seq_th17_2025	RPS6_pSitePending	0	random_control	0.017184162512421608
SCP682-SC12-protein-residual	external_sample	vivo_seq_th17_2025	STAT3_Y705	1	BCR_BTK_axis	0.001900991192087531
SCP682-SC12-protein-residual	external_sample	vivo_seq_th17_2025	STAT3_Y705	1	BTK_PLCG2_axis	0.00013295788085088134
SCP682-SC12-protein-residual	external_sample	vivo_seq_th17_2025	STAT3_Y705	1	ERK_axis	0.0017808882985264063
SCP682-SC12-protein-residual	external_sample	vivo_seq_th17_2025	STAT3_Y705	1	NFkB_axis	0.003716490464285016
SCP682-SC12-protein-residual	external_sample	vivo_seq_th17_2025	STAT3_Y705	1	AKT_mTOR_S6_axis	0.007216740399599075
SCP682-SC12-protein-residual	external_sample	vivo_seq_th17_2025	STAT3_Y705	1	cell_cycle	0.0229724682867527
SCP682-SC12-protein-residual	external_sample	vivo_seq_th17_2025	STAT3_Y705	1	stress_ifn	0.031359851360321045
SCP682-SC12-protein-residual	external_sample	vivo_seq_th17_2025	STAT3_Y705	1	ribosomal	0.9295597076416016
SCP682-SC12-protein-residual	external_sample	vivo_seq_th17_2025	STAT3_Y705	1	random_control	0.0013599948724731803
SCP682-SC12-protein-residual	external_sample	vivo_seq_th17_2025	MAPK14_pSitePending	2	BCR_BTK_axis	0.0092439791187644
SCP682-SC12-protein-residual	external_sample	vivo_seq_th17_2025	MAPK14_pSitePending	2	BTK_PLCG2_axis	0.02898971550166607
SCP682-SC12-protein-residual	external_sample	vivo_seq_th17_2025	MAPK14_pSitePending	2	ERK_axis	0.013457031920552254
SCP682-SC12-protein-residual	external_sample	vivo_seq_th17_2025	MAPK14_pSitePending	2	NFkB_axis	0.037779465317726135
SCP682-SC12-protein-residual	external_sample	vivo_seq_th17_2025	MAPK14_pSitePending	2	AKT_mTOR_S6_axis	0.07448119670152664
SCP682-SC12-protein-residual	external_sample	vivo_seq_th17_2025	MAPK14_pSitePending	2	cell_cycle	0.11097443103790283
SCP682-SC12-protein-residual	external_sample	vivo_seq_th17_2025	MAPK14_pSitePending	2	stress_ifn	0.17913414537906647
SCP682-SC12-protein-residual	external_sample	vivo_seq_th17_2025	MAPK14_pSitePending	2	ribosomal	0.5271458625793457
SCP682-SC12-protein-residual	external_sample	vivo_seq_th17_2025	MAPK14_pSitePending	2	random_control	0.018794216215610504
SCP682-SC12-protein-residual	external_sample	vivo_seq_th17_2025	AKT_pSitePending	3	BCR_BTK_axis	0.1708361655473709
SCP682-SC12-protein-residual	external_sample	vivo_seq_th17_2025	AKT_pSitePending	3	BTK_PLCG2_axis	0.007388709113001823
SCP682-SC12-protein-residual	external_sample	vivo_seq_th17_2025	AKT_pSitePending	3	ERK_axis	0.03413112834095955
SCP682-SC12-protein-residual	external_sample	vivo_seq_th17_2025	AKT_pSitePending	3	NFkB_axis	0.037643976509571075
SCP682-SC12-protein-residual	external_sample	vivo_seq_th17_2025	AKT_pSitePending	3	AKT_mTOR_S6_axis	0.007422553841024637
SCP682-SC12-protein-residual	external_sample	vivo_seq_th17_2025	AKT_pSitePending	3	cell_cycle	3.522064415469579e-27
SCP682-SC12-protein-residual	external_sample	vivo_seq_th17_2025	AKT_pSitePending	3	stress_ifn	0.01370607316493988
SCP682-SC12-protein-residual	external_sample	vivo_seq_th17_2025	AKT_pSitePending	3	ribosomal	0.48839446902275085
SCP682-SC12-protein-residual	external_sample	vivo_seq_th17_2025	AKT_pSitePending	3	random_control	0.24047693610191345
SCP682-SC12-protein-residual	external_sample	vivo_seq_th17_2025	BTK_pSitePending	4	BCR_BTK_axis	0.14086928963661194
SCP682-SC12-protein-residual	external_sample	vivo_seq_th17_2025	BTK_pSitePending	4	BTK_PLCG2_axis	0.01200881227850914
SCP682-SC12-protein-residual	external_sample	vivo_seq_th17_2025	BTK_pSitePending	4	ERK_axis	0.05431666970252991
SCP682-SC12-protein-residual	external_sample	vivo_seq_th17_2025	BTK_pSitePending	4	NFkB_axis	0.042805228382349014
SCP682-SC12-protein-residual	external_sample	vivo_seq_th17_2025	BTK_pSitePending	4	AKT_mTOR_S6_axis	0.009514774195849895
SCP682-SC12-protein-residual	external_sample	vivo_seq_th17_2025	BTK_pSitePending	4	cell_cycle	1.561859774013074e-22
SCP682-SC12-protein-residual	external_sample	vivo_seq_th17_2025	BTK_pSitePending	4	stress_ifn	0.011792642995715141
SCP682-SC12-protein-residual	external_sample	vivo_seq_th17_2025	BTK_pSitePending	4	ribosomal	0.4881040155887604
SCP682-SC12-protein-residual	external_sample	vivo_seq_th17_2025	BTK_pSitePending	4	random_control	0.24058854579925537
SCP682-SC12-protein-residual	external_sample	vivo_seq_th17_2025	CREB1_S133_ATF1_S63	5	BCR_BTK_axis	4.344919535270719e-09
SCP682-SC12-protein-residual	external_sample	vivo_seq_th17_2025	CREB1_S133_ATF1_S63	5	BTK_PLCG2_axis	2.520616135370801e-06
SCP682-SC12-protein-residual	external_sample	vivo_seq_th17_2025	CREB1_S133_ATF1_S63	5	ERK_axis	1.5391673287012964e-06
SCP682-SC12-protein-residual	external_sample	vivo_seq_th17_2025	CREB1_S133_ATF1_S63	5	NFkB_axis	0.0001726377959130332
SCP682-SC12-protein-residual	external_sample	vivo_seq_th17_2025	CREB1_S133_ATF1_S63	5	AKT_mTOR_S6_axis	0.0034966510720551014
SCP682-SC12-protein-residual	external_sample	vivo_seq_th17_2025	CREB1_S133_ATF1_S63	5	cell_cycle	0.07471074908971786
SCP682-SC12-protein-residual	external_sample	vivo_seq_th17_2025	CREB1_S133_ATF1_S63	5	stress_ifn	0.1970137506723404
SCP682-SC12-protein-residual	external_sample	vivo_seq_th17_2025	CREB1_S133_ATF1_S63	5	ribosomal	0.7047770619392395
SCP682-SC12-protein-residual	external_sample	vivo_seq_th17_2025	CREB1_S133_ATF1_S63	5	random_control	0.019825095310807228
SCP682-SC12-protein-residual	external_sample	vivo_seq_th17_2025	FOS_S32	6	BCR_BTK_axis	0.10996750742197037
SCP682-SC12-protein-residual	external_sample	vivo_seq_th17_2025	FOS_S32	6	BTK_PLCG2_axis	0.013160056434571743
SCP682-SC12-protein-residual	external_sample	vivo_seq_th17_2025	FOS_S32	6	ERK_axis	0.05588890239596367
SCP682-SC12-protein-residual	external_sample	vivo_seq_th17_2025	FOS_S32	6	NFkB_axis	0.06007206812500954
SCP682-SC12-protein-residual	external_sample	vivo_seq_th17_2025	FOS_S32	6	AKT_mTOR_S6_axis	0.009606676176190376
SCP682-SC12-protein-residual	external_sample	vivo_seq_th17_2025	FOS_S32	6	cell_cycle	0.0023835350293666124
SCP682-SC12-protein-residual	external_sample	vivo_seq_th17_2025	FOS_S32	6	stress_ifn	0.014032534323632717
SCP682-SC12-protein-residual	external_sample	vivo_seq_th17_2025	FOS_S32	6	ribosomal	0.48747873306274414
SCP682-SC12-protein-residual	external_sample	vivo_seq_th17_2025	FOS_S32	6	random_control	0.24740996956825256
SCP682-SC12-protein-residual	external_sample	vivo_seq_th17_2025	HM0025_phospho_p44_42_197G2	7	BCR_BTK_axis	0.003472563810646534
SCP682-SC12-protein-residual	external_sample	vivo_seq_th17_2025	HM0025_phospho_p44_42_197G2	7	BTK_PLCG2_axis	0.002410317538306117
SCP682-SC12-protein-residual	external_sample	vivo_seq_th17_2025	HM0025_phospho_p44_42_197G2	7	ERK_axis	0.011124396696686745
SCP682-SC12-protein-residual	external_sample	vivo_seq_th17_2025	HM0025_phospho_p44_42_197G2	7	NFkB_axis	0.009115613996982574
SCP682-SC12-protein-residual	external_sample	vivo_seq_th17_2025	HM0025_phospho_p44_42_197G2	7	AKT_mTOR_S6_axis	0.029085673391819
SCP682-SC12-protein-residual	external_sample	vivo_seq_th17_2025	HM0025_phospho_p44_42_197G2	7	cell_cycle	0.15491151809692383
SCP682-SC12-protein-residual	external_sample	vivo_seq_th17_2025	HM0025_phospho_p44_42_197G2	7	stress_ifn	0.12091013044118881
SCP682-SC12-protein-residual	external_sample	vivo_seq_th17_2025	HM0025_phospho_p44_42_197G2	7	ribosomal	0.6486629843711853
SCP682-SC12-protein-residual	external_sample	vivo_seq_th17_2025	HM0025_phospho_p44_42_197G2	7	random_control	0.020306728780269623
SCP682-SC12-protein-residual	external_sample	vivo_seq_th17_2025	JUN_pSitePending	8	BCR_BTK_axis	0.0020584738813340664
SCP682-SC12-protein-residual	external_sample	vivo_seq_th17_2025	JUN_pSitePending	8	BTK_PLCG2_axis	0.000485920172650367
SCP682-SC12-protein-residual	external_sample	vivo_seq_th17_2025	JUN_pSitePending	8	ERK_axis	0.002445005811750889
SCP682-SC12-protein-residual	external_sample	vivo_seq_th17_2025	JUN_pSitePending	8	NFkB_axis	0.0068584103137254715
SCP682-SC12-protein-residual	external_sample	vivo_seq_th17_2025	JUN_pSitePending	8	AKT_mTOR_S6_axis	0.009399499744176865
SCP682-SC12-protein-residual	external_sample	vivo_seq_th17_2025	JUN_pSitePending	8	cell_cycle	0.09526865184307098
SCP682-SC12-protein-residual	external_sample	vivo_seq_th17_2025	JUN_pSitePending	8	stress_ifn	0.05504276230931282
SCP682-SC12-protein-residual	external_sample	vivo_seq_th17_2025	JUN_pSitePending	8	ribosomal	0.8206833004951477
SCP682-SC12-protein-residual	external_sample	vivo_seq_th17_2025	JUN_pSitePending	8	random_control	0.0077579147182404995
SCP682-SC12-protein-residual	external_sample	vivo_seq_th17_2025	LAT_Y226	9	BCR_BTK_axis	1.1249298381699191e-08
SCP682-SC12-protein-residual	external_sample	vivo_seq_th17_2025	LAT_Y226	9	BTK_PLCG2_axis	2.4697194476175355e-06
SCP682-SC12-protein-residual	external_sample	vivo_seq_th17_2025	LAT_Y226	9	ERK_axis	3.1887411751085892e-06
SCP682-SC12-protein-residual	external_sample	vivo_seq_th17_2025	LAT_Y226	9	NFkB_axis	0.00012115194840589538
SCP682-SC12-protein-residual	external_sample	vivo_seq_th17_2025	LAT_Y226	9	AKT_mTOR_S6_axis	0.0028771357610821724
SCP682-SC12-protein-residual	external_sample	vivo_seq_th17_2025	LAT_Y226	9	cell_cycle	0.0760454460978508
SCP682-SC12-protein-residual	external_sample	vivo_seq_th17_2025	LAT_Y226	9	stress_ifn	0.19397933781147003
SCP682-SC12-protein-residual	external_sample	vivo_seq_th17_2025	LAT_Y226	9	ribosomal	0.7072514891624451
SCP682-SC12-protein-residual	external_sample	vivo_seq_th17_2025	LAT_Y226	9	random_control	0.019719785079360008
SCP682-SC12-protein-residual	external_sample	vivo_seq_th17_2025	LCP2_S376	10	BCR_BTK_axis	0.005964324809610844
SCP682-SC12-protein-residual	external_sample	vivo_seq_th17_2025	LCP2_S376	10	BTK_PLCG2_axis	0.0004524680261965841
SCP682-SC12-protein-residual	external_sample	vivo_seq_th17_2025	LCP2_S376	10	ERK_axis	0.007002141326665878
SCP682-SC12-protein-residual	external_sample	vivo_seq_th17_2025	LCP2_S376	10	NFkB_axis	0.0017402510857209563
SCP682-SC12-protein-residual	external_sample	vivo_seq_th17_2025	LCP2_S376	10	AKT_mTOR_S6_axis	0.013710984960198402
SCP682-SC12-protein-residual	external_sample	vivo_seq_th17_2025	LCP2_S376	10	cell_cycle	0.0986362099647522
SCP682-SC12-protein-residual	external_sample	vivo_seq_th17_2025	LCP2_S376	10	stress_ifn	0.1269427090883255
SCP682-SC12-protein-residual	external_sample	vivo_seq_th17_2025	LCP2_S376	10	ribosomal	0.7051358819007874
SCP682-SC12-protein-residual	external_sample	vivo_seq_th17_2025	LCP2_S376	10	random_control	0.04041488841176033
SCP682-SC12-protein-residual	external_sample	vivo_seq_th17_2025	MAP2K1_S298	11	BCR_BTK_axis	0.0011433020699769258
SCP682-SC12-protein-residual	external_sample	vivo_seq_th17_2025	MAP2K1_S298	11	BTK_PLCG2_axis	0.0030786318238824606
SCP682-SC12-protein-residual	external_sample	vivo_seq_th17_2025	MAP2K1_S298	11	ERK_axis	0.008683886379003525
SCP682-SC12-protein-residual	external_sample	vivo_seq_th17_2025	MAP2K1_S298	11	NFkB_axis	0.009295439347624779
SCP682-SC12-protein-residual	external_sample	vivo_seq_th17_2025	MAP2K1_S298	11	AKT_mTOR_S6_axis	0.028815362602472305
SCP682-SC12-protein-residual	external_sample	vivo_seq_th17_2025	MAP2K1_S298	11	cell_cycle	0.15723483264446259
SCP682-SC12-protein-residual	external_sample	vivo_seq_th17_2025	MAP2K1_S298	11	stress_ifn	0.12825042009353638
SCP682-SC12-protein-residual	external_sample	vivo_seq_th17_2025	MAP2K1_S298	11	ribosomal	0.6444013118743896
SCP682-SC12-protein-residual	external_sample	vivo_seq_th17_2025	MAP2K1_S298	11	random_control	0.019096888601779938
SCP682-SC12-protein-residual	external_sample	vivo_seq_th17_2025	MAPK14_pSitePending_D3F9	12	BCR_BTK_axis	0.0024503835011273623
SCP682-SC12-protein-residual	external_sample	vivo_seq_th17_2025	MAPK14_pSitePending_D3F9	12	BTK_PLCG2_axis	0.0006646497640758753
SCP682-SC12-protein-residual	external_sample	vivo_seq_th17_2025	MAPK14_pSitePending_D3F9	12	ERK_axis	0.0033008104655891657
SCP682-SC12-protein-residual	external_sample	vivo_seq_th17_2025	MAPK14_pSitePending_D3F9	12	NFkB_axis	0.004746063146740198
SCP682-SC12-protein-residual	external_sample	vivo_seq_th17_2025	MAPK14_pSitePending_D3F9	12	AKT_mTOR_S6_axis	0.018628284335136414
SCP682-SC12-protein-residual	external_sample	vivo_seq_th17_2025	MAPK14_pSitePending_D3F9	12	cell_cycle	0.009409140795469284
SCP682-SC12-protein-residual	external_sample	vivo_seq_th17_2025	MAPK14_pSitePending_D3F9	12	stress_ifn	0.01628010906279087
SCP682-SC12-protein-residual	external_sample	vivo_seq_th17_2025	MAPK14_pSitePending_D3F9	12	ribosomal	0.9439628720283508
SCP682-SC12-protein-residual	external_sample	vivo_seq_th17_2025	MAPK14_pSitePending_D3F9	12	random_control	0.0005577722913585603
SCP682-SC12-protein-residual	external_sample	vivo_seq_th17_2025	MAPK1_MAPK3_T202_Y204	13	BCR_BTK_axis	0.13810521364212036
SCP682-SC12-protein-residual	external_sample	vivo_seq_th17_2025	MAPK1_MAPK3_T202_Y204	13	BTK_PLCG2_axis	0.014157752506434917
SCP682-SC12-protein-residual	external_sample	vivo_seq_th17_2025	MAPK1_MAPK3_T202_Y204	13	ERK_axis	0.05476216971874237
SCP682-SC12-protein-residual	external_sample	vivo_seq_th17_2025	MAPK1_MAPK3_T202_Y204	13	NFkB_axis	0.042974866926670074
SCP682-SC12-protein-residual	external_sample	vivo_seq_th17_2025	MAPK1_MAPK3_T202_Y204	13	AKT_mTOR_S6_axis	0.009468729607760906
SCP682-SC12-protein-residual	external_sample	vivo_seq_th17_2025	MAPK1_MAPK3_T202_Y204	13	cell_cycle	1.7300631145562892e-19
SCP682-SC12-protein-residual	external_sample	vivo_seq_th17_2025	MAPK1_MAPK3_T202_Y204	13	stress_ifn	0.01169324479997158
SCP682-SC12-protein-residual	external_sample	vivo_seq_th17_2025	MAPK1_MAPK3_T202_Y204	13	ribosomal	0.48811042308807373
SCP682-SC12-protein-residual	external_sample	vivo_seq_th17_2025	MAPK1_MAPK3_T202_Y204	13	random_control	0.24072761833667755
SCP682-SC12-protein-residual	external_sample	vivo_seq_th17_2025	MAPK1_MAPK3_pSitePending	14	BCR_BTK_axis	0.13805560767650604
SCP682-SC12-protein-residual	external_sample	vivo_seq_th17_2025	MAPK1_MAPK3_pSitePending	14	BTK_PLCG2_axis	0.014136149547994137
SCP682-SC12-protein-residual	external_sample	vivo_seq_th17_2025	MAPK1_MAPK3_pSitePending	14	ERK_axis	0.05476798117160797
SCP682-SC12-protein-residual	external_sample	vivo_seq_th17_2025	MAPK1_MAPK3_pSitePending	14	NFkB_axis	0.04304026812314987
SCP682-SC12-protein-residual	external_sample	vivo_seq_th17_2025	MAPK1_MAPK3_pSitePending	14	AKT_mTOR_S6_axis	0.009418077766895294
SCP682-SC12-protein-residual	external_sample	vivo_seq_th17_2025	MAPK1_MAPK3_pSitePending	14	cell_cycle	9.401890352232873e-18
SCP682-SC12-protein-residual	external_sample	vivo_seq_th17_2025	MAPK1_MAPK3_pSitePending	14	stress_ifn	0.011763272807002068
SCP682-SC12-protein-residual	external_sample	vivo_seq_th17_2025	MAPK1_MAPK3_pSitePending	14	ribosomal	0.48810699582099915
SCP682-SC12-protein-residual	external_sample	vivo_seq_th17_2025	MAPK1_MAPK3_pSitePending	14	random_control	0.24071162939071655
SCP682-SC12-protein-residual	external_sample	vivo_seq_th17_2025	PLCG2_Y759	15	BCR_BTK_axis	4.406579202854393e-40
SCP682-SC12-protein-residual	external_sample	vivo_seq_th17_2025	PLCG2_Y759	15	BTK_PLCG2_axis	5.325298009405895e-29
SCP682-SC12-protein-residual	external_sample	vivo_seq_th17_2025	PLCG2_Y759	15	ERK_axis	6.1292423374399276e-21
SCP682-SC12-protein-residual	external_sample	vivo_seq_th17_2025	PLCG2_Y759	15	NFkB_axis	2.8272550025576493e-06
SCP682-SC12-protein-residual	external_sample	vivo_seq_th17_2025	PLCG2_Y759	15	AKT_mTOR_S6_axis	0.0024232128635048866
SCP682-SC12-protein-residual	external_sample	vivo_seq_th17_2025	PLCG2_Y759	15	cell_cycle	0.06890407204627991
SCP682-SC12-protein-residual	external_sample	vivo_seq_th17_2025	PLCG2_Y759	15	stress_ifn	0.2040647566318512
SCP682-SC12-protein-residual	external_sample	vivo_seq_th17_2025	PLCG2_Y759	15	ribosomal	0.6886142492294312
SCP682-SC12-protein-residual	external_sample	vivo_seq_th17_2025	PLCG2_Y759	15	random_control	0.035990867763757706
SCP682-SC12-protein-residual	external_sample	vivo_seq_th17_2025	PLCG2_pSitePending	16	BCR_BTK_axis	0.1410522758960724
SCP682-SC12-protein-residual	external_sample	vivo_seq_th17_2025	PLCG2_pSitePending	16	BTK_PLCG2_axis	0.012310707941651344
SCP682-SC12-protein-residual	external_sample	vivo_seq_th17_2025	PLCG2_pSitePending	16	ERK_axis	0.05405215173959732
SCP682-SC12-protein-residual	external_sample	vivo_seq_th17_2025	PLCG2_pSitePending	16	NFkB_axis	0.042584847658872604
SCP682-SC12-protein-residual	external_sample	vivo_seq_th17_2025	PLCG2_pSitePending	16	AKT_mTOR_S6_axis	0.009496374055743217
SCP682-SC12-protein-residual	external_sample	vivo_seq_th17_2025	PLCG2_pSitePending	16	cell_cycle	1.8105057888875605e-24
SCP682-SC12-protein-residual	external_sample	vivo_seq_th17_2025	PLCG2_pSitePending	16	stress_ifn	0.011901073157787323
SCP682-SC12-protein-residual	external_sample	vivo_seq_th17_2025	PLCG2_pSitePending	16	ribosomal	0.4881199896335602
SCP682-SC12-protein-residual	external_sample	vivo_seq_th17_2025	PLCG2_pSitePending	16	random_control	0.24048256874084473
SCP682-SC12-protein-residual	external_sample	vivo_seq_th17_2025	RELA_S536	17	BCR_BTK_axis	0.17002637684345245
SCP682-SC12-protein-residual	external_sample	vivo_seq_th17_2025	RELA_S536	17	BTK_PLCG2_axis	0.007582454942166805
SCP682-SC12-protein-residual	external_sample	vivo_seq_th17_2025	RELA_S536	17	ERK_axis	0.0348040871322155
SCP682-SC12-protein-residual	external_sample	vivo_seq_th17_2025	RELA_S536	17	NFkB_axis	0.037587061524391174
SCP682-SC12-protein-residual	external_sample	vivo_seq_th17_2025	RELA_S536	17	AKT_mTOR_S6_axis	0.007542470470070839
SCP682-SC12-protein-residual	external_sample	vivo_seq_th17_2025	RELA_S536	17	cell_cycle	4.938589354884436e-22
SCP682-SC12-protein-residual	external_sample	vivo_seq_th17_2025	RELA_S536	17	stress_ifn	0.013782763853669167
SCP682-SC12-protein-residual	external_sample	vivo_seq_th17_2025	RELA_S536	17	ribosomal	0.4881911277770996
